page_id,access_count,classification,target_node,result
1067,148,cold,1,simulated
1068,180,hot,0,simulated
1069,156,hot,0,simulated
1070,160,hot,0,simulated
1071,171,hot,0,simulated
1072,162,hot,0,simulated
1073,155,hot,0,simulated
1074,154,hot,0,simulated
1075,167,hot,0,simulated
1076,158,hot,0,simulated
1077,185,cold,1,simulated
1078,169,cold,1,simulated
1079,153,hot,0,simulated
1080,132,hot,0,simulated
1081,174,hot,0,simulated
1082,150,hot,0,simulated
1083,169,cold,1,simulated
1084,160,hot,0,simulated
1085,146,cold,1,simulated
1086,146,cold,1,simulated
1087,158,hot,0,simulated
1088,165,hot,0,simulated
1089,137,hot,0,simulated
1090,164,hot,0,simulated
1091,165,hot,0,simulated
1092,143,cold,1,simulated
1093,154,hot,0,simulated
1094,136,hot,0,simulated
1095,136,hot,0,simulated
1096,159,hot,0,simulated
1097,148,hot,0,simulated
1098,146,hot,0,simulated
1099,185,cold,1,simulated
1100,141,hot,0,simulated
1101,149,hot,0,simulated
1102,157,cold,1,simulated
1103,146,cold,1,simulated
1104,162,hot,0,simulated
1105,155,cold,1,simulated
1106,157,hot,0,simulated
1107,130,cold,1,simulated
1108,166,hot,0,simulated
1109,157,hot,0,simulated
1110,158,cold,1,simulated
1111,158,cold,1,simulated
1112,164,cold,1,simulated
1113,162,hot,0,simulated
1114,171,hot,0,simulated
1115,158,cold,1,simulated
1116,153,cold,1,simulated
1117,146,cold,1,simulated
1118,155,cold,1,simulated
1119,139,hot,0,simulated
1120,142,cold,1,simulated
1121,142,cold,1,simulated
1122,142,hot,0,simulated
1123,168,hot,0,simulated
1124,155,hot,0,simulated
1125,158,hot,0,simulated
1126,125,hot,0,simulated
1127,155,cold,1,simulated
1128,159,hot,0,simulated
1129,165,hot,0,simulated
1130,174,hot,0,simulated
1131,156,hot,0,simulated
1132,166,hot,0,simulated
1133,132,cold,1,simulated
1134,145,hot,0,simulated
1135,159,hot,0,simulated
1136,139,hot,0,simulated
1137,144,hot,0,simulated
1138,160,cold,1,simulated
1139,151,hot,0,simulated
1140,167,cold,1,simulated
1141,148,cold,1,simulated
1142,136,cold,1,simulated
1143,159,cold,1,simulated
1144,175,hot,0,simulated
1145,172,cold,1,simulated
1146,164,cold,1,simulated
1147,151,hot,0,simulated
1148,165,hot,0,simulated
1149,158,cold,1,simulated
1150,159,cold,1,simulated
1151,162,hot,0,simulated
1152,149,cold,1,simulated
1153,167,hot,0,simulated
1154,182,hot,0,simulated
1155,178,hot,0,simulated
1156,134,hot,0,simulated
1157,185,hot,0,simulated
1158,170,cold,1,simulated
1159,144,hot,0,simulated
1160,146,hot,0,simulated
1161,163,hot,0,simulated
1162,163,cold,1,simulated
1163,130,hot,0,simulated
1164,155,cold,1,simulated
1165,153,cold,1,simulated
1166,168,cold,1,simulated
1167,166,hot,0,simulated
1168,152,cold,1,simulated
1169,184,hot,0,simulated
1170,147,hot,0,simulated
1171,158,hot,0,simulated
1172,179,hot,0,simulated
1173,139,hot,0,simulated
1174,159,hot,0,simulated
1175,165,hot,0,simulated
1176,146,cold,1,simulated
1177,164,cold,1,simulated
1178,140,hot,0,simulated
1179,149,hot,0,simulated
1180,167,hot,0,simulated
1181,154,hot,0,simulated
1182,140,cold,1,simulated
1183,146,hot,0,simulated
1184,165,cold,1,simulated
1185,172,cold,1,simulated
1186,133,hot,0,simulated
1187,162,hot,0,simulated
1188,143,hot,0,simulated
1189,155,hot,0,simulated
1190,167,cold,1,simulated
1191,165,hot,0,simulated
1192,167,cold,1,simulated
1193,152,hot,0,simulated
1194,152,hot,0,simulated
1195,152,hot,0,simulated
1196,158,cold,1,simulated
1197,159,cold,1,simulated
1198,154,cold,1,simulated
1199,154,hot,0,simulated
1200,177,hot,0,simulated
1201,169,hot,0,simulated
1202,140,cold,1,simulated
1203,139,hot,0,simulated
1204,144,hot,0,simulated
1205,147,cold,1,simulated
1206,174,hot,0,simulated
1207,154,hot,0,simulated
1208,169,cold,1,simulated
1209,168,hot,0,simulated
1210,163,cold,1,simulated
1211,163,hot,0,simulated
1212,168,cold,1,simulated
1213,163,hot,0,simulated
1214,154,hot,0,simulated
1215,149,cold,1,simulated
1216,140,hot,0,simulated
1217,140,hot,0,simulated
1218,159,hot,0,simulated
1219,176,hot,0,simulated
1220,152,hot,0,simulated
1221,180,hot,0,simulated
1222,158,hot,0,simulated
1223,155,hot,0,simulated
1224,158,hot,0,simulated
1225,151,hot,0,simulated
1226,152,hot,0,simulated
1227,140,hot,0,simulated
1228,142,hot,0,simulated
1229,168,hot,0,simulated
1230,175,hot,0,simulated
1231,143,hot,0,simulated
1232,152,hot,0,simulated
1233,159,hot,0,simulated
1234,154,hot,0,simulated
1235,139,hot,0,simulated
1236,150,hot,0,simulated
1237,162,cold,1,simulated
1238,155,hot,0,simulated
1239,160,hot,0,simulated
1240,125,cold,1,simulated
1241,156,hot,0,simulated
1242,180,hot,0,simulated
1243,141,cold,1,simulated
1244,156,hot,0,simulated
1245,157,hot,0,simulated
1246,164,cold,1,simulated
1247,147,hot,0,simulated
1248,187,cold,1,simulated
1249,153,hot,0,simulated
1250,158,hot,0,simulated
1251,172,hot,0,simulated
1252,154,hot,0,simulated
1253,154,hot,0,simulated
1254,160,hot,0,simulated
1255,162,hot,0,simulated
1256,152,hot,0,simulated
1257,173,hot,0,simulated
1258,169,cold,1,simulated
1259,153,hot,0,simulated
1260,138,hot,0,simulated
1261,157,hot,0,simulated
1262,159,cold,1,simulated
1263,146,hot,0,simulated
1264,179,hot,0,simulated
1265,142,hot,0,simulated
1266,136,cold,1,simulated
1267,156,cold,1,simulated
1268,146,hot,0,simulated
1269,150,hot,0,simulated
1270,170,hot,0,simulated
1271,163,hot,0,simulated
1272,147,hot,0,simulated
1273,152,hot,0,simulated
1274,178,hot,0,simulated
1275,155,hot,0,simulated
1276,159,cold,1,simulated
1277,172,hot,0,simulated
1278,146,cold,1,simulated
1279,165,cold,1,simulated
1280,166,cold,1,simulated
1281,151,hot,0,simulated
1282,179,hot,0,simulated
1283,144,cold,1,simulated
1284,138,hot,0,simulated
1285,142,hot,0,simulated
1286,148,hot,0,simulated
1287,147,hot,0,simulated
1288,140,hot,0,simulated
1289,150,hot,0,simulated
1290,160,hot,0,simulated
1291,131,cold,1,simulated
1292,150,hot,0,simulated
1293,153,hot,0,simulated
1294,169,cold,1,simulated
1295,186,hot,0,simulated
1296,130,hot,0,simulated
1297,166,hot,0,simulated
1298,138,hot,0,simulated
1299,147,hot,0,simulated
1300,150,cold,1,simulated
1301,151,hot,0,simulated
1302,173,cold,1,simulated
1303,182,hot,0,simulated
1304,154,cold,1,simulated
1305,153,hot,0,simulated
1306,158,hot,0,simulated
1307,143,cold,1,simulated
1308,153,hot,0,simulated
1309,170,hot,0,simulated
1310,164,cold,1,simulated
1311,157,hot,0,simulated
1312,171,hot,0,simulated
1313,142,cold,1,simulated
1314,179,hot,0,simulated
1315,135,cold,1,simulated
1316,161,hot,0,simulated
1317,174,hot,0,simulated
1318,148,cold,1,simulated
1319,166,cold,1,simulated
1320,145,hot,0,simulated
1321,169,hot,0,simulated
1322,163,hot,0,simulated
1323,152,hot,0,simulated
1324,158,hot,0,simulated
1325,154,hot,0,simulated
1326,158,hot,0,simulated
1327,173,cold,1,simulated
1328,146,hot,0,simulated
1329,168,cold,1,simulated
1330,145,hot,0,simulated
1331,155,hot,0,simulated
1332,174,cold,1,simulated
1333,132,hot,0,simulated
1334,150,cold,1,simulated
1335,167,hot,0,simulated
1336,142,cold,1,simulated
1337,146,cold,1,simulated
1338,143,cold,1,simulated
1339,178,hot,0,simulated
1340,135,cold,1,simulated
1341,153,hot,0,simulated
1342,160,hot,0,simulated
1343,150,cold,1,simulated
1344,163,hot,0,simulated
1345,160,cold,1,simulated
1346,148,hot,0,simulated
1347,151,hot,0,simulated
1348,155,hot,0,simulated
1349,157,cold,1,simulated
1350,154,hot,0,simulated
1351,161,hot,0,simulated
1352,137,cold,1,simulated
1353,147,hot,0,simulated
1354,145,hot,0,simulated
1355,158,hot,0,simulated
1356,156,hot,0,simulated
1357,166,hot,0,simulated
1358,163,cold,1,simulated
1359,151,hot,0,simulated
1360,161,hot,0,simulated
1361,157,hot,0,simulated
1362,148,hot,0,simulated
1363,166,cold,1,simulated
1364,162,hot,0,simulated
1365,145,hot,0,simulated
1366,155,hot,0,simulated
1367,158,hot,0,simulated
1368,153,cold,1,simulated
1369,137,hot,0,simulated
1370,176,hot,0,simulated
1371,150,hot,0,simulated
1372,164,cold,1,simulated
1373,164,hot,0,simulated
1374,168,cold,1,simulated
1375,139,cold,1,simulated
1376,164,cold,1,simulated
1377,150,cold,1,simulated
1378,149,hot,0,simulated
1379,139,cold,1,simulated
1380,157,hot,0,simulated
1381,168,hot,0,simulated
1382,153,hot,0,simulated
1383,169,hot,0,simulated
1384,142,cold,1,simulated
1385,159,cold,1,simulated
1386,166,hot,0,simulated
1387,168,cold,1,simulated
1388,153,cold,1,simulated
1389,148,hot,0,simulated
1390,150,cold,1,simulated
1391,138,cold,1,simulated
1392,154,hot,0,simulated
1393,150,hot,0,simulated
1394,136,cold,1,simulated
1395,167,hot,0,simulated
1396,161,cold,1,simulated
1397,169,cold,1,simulated
1398,147,hot,0,simulated
1399,131,hot,0,simulated
1400,148,cold,1,simulated
1401,169,hot,0,simulated
1402,170,cold,1,simulated
1403,169,cold,1,simulated
1404,138,hot,0,simulated
1405,164,hot,0,simulated
1406,153,cold,1,simulated
1407,137,hot,0,simulated
1408,161,cold,1,simulated
1409,148,cold,1,simulated
1410,166,cold,1,simulated
1411,155,hot,0,simulated
1412,158,cold,1,simulated
1413,143,cold,1,simulated
1414,148,cold,1,simulated
1415,145,hot,0,simulated
1416,165,cold,1,simulated
1417,145,hot,0,simulated
1418,152,hot,0,simulated
1419,140,cold,1,simulated
1420,160,hot,0,simulated
1421,158,hot,0,simulated
1422,172,hot,0,simulated
1423,154,cold,1,simulated
1424,147,hot,0,simulated
1425,170,hot,0,simulated
1426,145,hot,0,simulated
1427,144,cold,1,simulated
1428,154,hot,0,simulated
1429,161,hot,0,simulated
1430,167,hot,0,simulated
1431,148,hot,0,simulated
1432,159,hot,0,simulated
1433,166,cold,1,simulated
1434,147,hot,0,simulated
1435,166,hot,0,simulated
1436,162,hot,0,simulated
1437,149,hot,0,simulated
1438,141,cold,1,simulated
1439,154,cold,1,simulated
1440,157,hot,0,simulated
1441,147,hot,0,simulated
1442,154,hot,0,simulated
1443,165,cold,1,simulated
1444,140,cold,1,simulated
1445,146,hot,0,simulated
1446,161,cold,1,simulated
1447,132,hot,0,simulated
1448,146,hot,0,simulated
1449,139,hot,0,simulated
1450,161,hot,0,simulated
1451,191,hot,0,simulated
1452,161,hot,0,simulated
1453,155,hot,0,simulated
1454,149,hot,0,simulated
1455,130,hot,0,simulated
1456,166,hot,0,simulated
1457,156,cold,1,simulated
1458,174,hot,0,simulated
1459,160,cold,1,simulated
1460,143,hot,0,simulated
1461,141,hot,0,simulated
1462,152,hot,0,simulated
1463,141,hot,0,simulated
1464,148,hot,0,simulated
1465,158,hot,0,simulated
1466,157,cold,1,simulated
1467,161,hot,0,simulated
1468,155,hot,0,simulated
1469,135,cold,1,simulated
1470,151,cold,1,simulated
1471,153,cold,1,simulated
1472,155,hot,0,simulated
1473,161,hot,0,simulated
1474,143,hot,0,simulated
1475,148,hot,0,simulated
1476,147,hot,0,simulated
1477,161,hot,0,simulated
1478,161,cold,1,simulated
1479,160,cold,1,simulated
1480,158,hot,0,simulated
1481,161,hot,0,simulated
1482,159,cold,1,simulated
1483,156,cold,1,simulated
1484,176,hot,0,simulated
1485,147,hot,0,simulated
1486,129,hot,0,simulated
1487,141,hot,0,simulated
1488,155,cold,1,simulated
1489,178,hot,0,simulated
1490,137,hot,0,simulated
1491,188,hot,0,simulated
1492,153,hot,0,simulated
1493,141,cold,1,simulated
1494,163,hot,0,simulated
1495,154,hot,0,simulated
1496,151,hot,0,simulated
1497,157,hot,0,simulated
1498,172,hot,0,simulated
1499,156,hot,0,simulated
1500,167,hot,0,simulated
1501,166,hot,0,simulated
1502,160,hot,0,simulated
1503,173,cold,1,simulated
1504,166,cold,1,simulated
1505,160,hot,0,simulated
1506,164,cold,1,simulated
1507,153,hot,0,simulated
1508,159,hot,0,simulated
1509,142,cold,1,simulated
1510,186,hot,0,simulated
1511,154,hot,0,simulated
1512,172,cold,1,simulated
1513,158,hot,0,simulated
1514,150,cold,1,simulated
1515,157,hot,0,simulated
1516,142,hot,0,simulated
1517,155,hot,0,simulated
1518,161,hot,0,simulated
1519,145,hot,0,simulated
1520,160,hot,0,simulated
1521,139,hot,0,simulated
1522,153,cold,1,simulated
1523,155,cold,1,simulated
1524,142,hot,0,simulated
1525,165,hot,0,simulated
1526,161,hot,0,simulated
1527,149,cold,1,simulated
1528,148,cold,1,simulated
1529,158,hot,0,simulated
1530,143,cold,1,simulated
1531,169,hot,0,simulated
1532,170,hot,0,simulated
1533,153,hot,0,simulated
1534,165,hot,0,simulated
1535,151,hot,0,simulated
1536,133,cold,1,simulated
1537,159,hot,0,simulated
1538,155,hot,0,simulated
1539,158,hot,0,simulated
1540,129,hot,0,simulated
1541,143,cold,1,simulated
1542,175,hot,0,simulated
1543,170,hot,0,simulated
1544,171,hot,0,simulated
1545,158,hot,0,simulated
1546,161,hot,0,simulated
1547,144,hot,0,simulated
1548,158,cold,1,simulated
1549,148,cold,1,simulated
1550,160,hot,0,simulated
1551,165,hot,0,simulated
1552,148,hot,0,simulated
1553,153,hot,0,simulated
1554,159,hot,0,simulated
1555,154,hot,0,simulated
1556,165,hot,0,simulated
1557,159,hot,0,simulated
1558,168,hot,0,simulated
1559,145,hot,0,simulated
1560,136,cold,1,simulated
1561,156,cold,1,simulated
1562,151,hot,0,simulated
1563,182,hot,0,simulated
1564,166,cold,1,simulated
1565,149,hot,0,simulated
1566,136,hot,0,simulated
1567,182,hot,0,simulated
1568,164,hot,0,simulated
1569,162,hot,0,simulated
1570,162,hot,0,simulated
1571,159,hot,0,simulated
1572,150,cold,1,simulated
1573,145,hot,0,simulated
1574,141,hot,0,simulated
1575,149,cold,1,simulated
1576,147,hot,0,simulated
1577,183,hot,0,simulated
1578,165,hot,0,simulated
1579,148,hot,0,simulated
1580,148,hot,0,simulated
1581,164,hot,0,simulated
1582,148,hot,0,simulated
1583,153,cold,1,simulated
1584,145,hot,0,simulated
1585,141,cold,1,simulated
1586,156,hot,0,simulated
1587,138,cold,1,simulated
1588,139,cold,1,simulated
1589,177,hot,0,simulated
1590,145,hot,0,simulated
1591,172,hot,0,simulated
1592,140,cold,1,simulated
1593,171,hot,0,simulated
1594,144,hot,0,simulated
1595,178,hot,0,simulated
1596,176,hot,0,simulated
1597,155,cold,1,simulated
1598,149,hot,0,simulated
1599,148,cold,1,simulated
1600,142,cold,1,simulated
1601,175,hot,0,simulated
1602,145,cold,1,simulated
1603,164,hot,0,simulated
1604,150,hot,0,simulated
1605,139,hot,0,simulated
1606,156,hot,0,simulated
1607,171,hot,0,simulated
1608,160,hot,0,simulated
1609,154,hot,0,simulated
1610,161,cold,1,simulated
1611,148,cold,1,simulated
1612,173,hot,0,simulated
1613,164,hot,0,simulated
1614,159,hot,0,simulated
1615,171,cold,1,simulated
1616,127,hot,0,simulated
1617,170,cold,1,simulated
1618,180,hot,0,simulated
1619,153,cold,1,simulated
1620,149,hot,0,simulated
1621,132,cold,1,simulated
1622,167,hot,0,simulated
1623,142,hot,0,simulated
1624,146,hot,0,simulated
1625,170,hot,0,simulated
1626,158,hot,0,simulated
1627,148,hot,0,simulated
1628,167,hot,0,simulated
1629,165,hot,0,simulated
1630,156,hot,0,simulated
1631,174,cold,1,simulated
1632,140,hot,0,simulated
1633,157,hot,0,simulated
1634,161,hot,0,simulated
1635,140,cold,1,simulated
1636,162,hot,0,simulated
1637,138,cold,1,simulated
1638,142,hot,0,simulated
1639,149,cold,1,simulated
1640,170,cold,1,simulated
1641,150,hot,0,simulated
1642,160,hot,0,simulated
1643,156,cold,1,simulated
1644,156,hot,0,simulated
1645,139,cold,1,simulated
1646,137,cold,1,simulated
1647,151,cold,1,simulated
1648,167,hot,0,simulated
1649,158,hot,0,simulated
1650,152,hot,0,simulated
1651,139,cold,1,simulated
1652,126,cold,1,simulated
1653,151,hot,0,simulated
1654,167,cold,1,simulated
1655,151,cold,1,simulated
1656,173,hot,0,simulated
1657,149,hot,0,simulated
1658,152,cold,1,simulated
1659,164,hot,0,simulated
1660,152,hot,0,simulated
1661,146,hot,0,simulated
1662,150,cold,1,simulated
1663,131,hot,0,simulated
1664,178,hot,0,simulated
1665,167,hot,0,simulated
1666,154,cold,1,simulated
1667,142,hot,0,simulated
1668,167,cold,1,simulated
1669,156,hot,0,simulated
1670,144,hot,0,simulated
1671,160,hot,0,simulated
1672,148,cold,1,simulated
1673,148,hot,0,simulated
1674,174,hot,0,simulated
1675,128,hot,0,simulated
1676,172,hot,0,simulated
1677,165,cold,1,simulated
1678,160,hot,0,simulated
1679,154,cold,1,simulated
1680,166,hot,0,simulated
1681,171,cold,1,simulated
1682,143,hot,0,simulated
1683,145,cold,1,simulated
1684,157,hot,0,simulated
1685,154,hot,0,simulated
1686,141,hot,0,simulated
1687,174,hot,0,simulated
1688,159,cold,1,simulated
1689,142,hot,0,simulated
1690,150,hot,0,simulated
1691,159,cold,1,simulated
1692,165,hot,0,simulated
1693,139,hot,0,simulated
1694,156,cold,1,simulated
1695,143,cold,1,simulated
1696,144,cold,1,simulated
1697,157,hot,0,simulated
1698,179,hot,0,simulated
1699,159,cold,1,simulated
1700,160,hot,0,simulated
1701,147,hot,0,simulated
1702,144,hot,0,simulated
1703,141,cold,1,simulated
1704,157,hot,0,simulated
1705,149,hot,0,simulated
1706,154,hot,0,simulated
1707,175,hot,0,simulated
1708,154,hot,0,simulated
1709,151,hot,0,simulated
1710,149,hot,0,simulated
1711,170,hot,0,simulated
1712,157,hot,0,simulated
1713,173,hot,0,simulated
1714,152,cold,1,simulated
1715,144,hot,0,simulated
1716,141,hot,0,simulated
1717,163,hot,0,simulated
1718,136,hot,0,simulated
1719,148,cold,1,simulated
1720,150,cold,1,simulated
1721,156,hot,0,simulated
1722,163,hot,0,simulated
1723,162,hot,0,simulated
1724,160,hot,0,simulated
1725,147,hot,0,simulated
1726,162,cold,1,simulated
1727,164,hot,0,simulated
1728,159,cold,1,simulated
1729,186,hot,0,simulated
1730,128,hot,0,simulated
1731,159,hot,0,simulated
1732,180,hot,0,simulated
1733,156,cold,1,simulated
1734,168,cold,1,simulated
1735,160,hot,0,simulated
1736,174,hot,0,simulated
1737,165,cold,1,simulated
1738,188,hot,0,simulated
1739,170,hot,0,simulated
1740,159,hot,0,simulated
1741,155,cold,1,simulated
1742,154,hot,0,simulated
1743,160,hot,0,simulated
1744,151,hot,0,simulated
1745,154,hot,0,simulated
1746,142,cold,1,simulated
1747,170,hot,0,simulated
1748,154,hot,0,simulated
1749,148,cold,1,simulated
1750,170,hot,0,simulated
1751,144,hot,0,simulated
